0,30.50,0.00,0.00
1,30.50,0.00,0.00
2,30.50,0.00,0.00
3,30.50,0.00,0.00
4,30.50,0.00,0.00
5,30.77,0.00,0.00
6,30.77,0.00,0.00
7,30.77,0.00,0.00
8,30.77,0.00,0.00
9,30.77,0.00,0.00
10,30.77,0.00,0.00
11,30.77,0.00,0.00
12,30.77,0.00,0.00
13,30.77,0.00,0.00
14,30.77,0.00,0.00
15,30.77,0.00,0.00
16,31.04,0.00,0.00
17,31.04,0.00,0.00
18,31.04,0.00,0.00
19,31.04,0.00,0.00
20,31.04,0.00,0.00
21,31.04,0.00,0.00
22,31.04,0.00,0.00
23,31.04,0.00,0.00
24,31.04,31.04,0.00
25,31.04,31.10,0.00
26,31.04,31.15,0.00
27,31.31,31.21,0.00
28,31.04,31.26,0.00
29,31.31,31.32,0.00
30,31.31,31.37,0.00
31,31.31,31.43,0.07
32,31.31,31.48,0.07
33,31.31,31.54,0.07
34,31.31,31.60,0.07
35,31.31,31.65,0.07
36,31.31,31.71,0.07
37,31.31,31.76,0.07
38,31.31,31.82,0.07
39,31.57,31.87,0.07
40,31.57,31.93,0.07
41,31.57,31.98,0.36
42,31.57,32.04,0.36
43,31.57,32.10,0.36
44,31.57,32.15,0.36
45,31.57,32.21,0.36
46,31.57,32.26,0.36
47,31.57,32.32,0.36
48,31.84,32.37,0.36
49,31.84,32.43,0.36
50,31.84,32.48,0.36
51,31.84,32.54,0.64
52,31.84,32.60,0.64
53,31.84,32.65,0.64
54,31.84,32.71,0.64
55,31.84,32.76,0.64
56,31.84,32.82,0.64
57,32.11,32.87,0.64
58,32.11,32.93,0.64
59,32.11,32.98,0.64
60,32.11,33.04,0.64
61,32.11,33.10,0.93
62,32.11,33.15,0.93
63,32.11,33.21,0.93
64,32.11,33.26,0.93
65,32.38,33.32,0.93
66,32.38,33.37,0.93
67,32.38,33.43,0.93
68,32.38,33.48,0.93
69,32.64,33.54,0.93
70,32.64,33.60,0.93
71,32.64,33.65,0.95
72,32.64,33.71,0.95
73,32.64,33.76,0.95
74,32.91,33.82,0.95
75,32.91,33.87,0.95
76,32.91,33.93,0.95
77,32.91,33.98,0.95
78,33.18,34.04,0.95
79,33.18,34.10,0.95
80,33.18,34.15,0.95
81,33.45,34.21,0.70
82,33.45,34.26,0.70
83,33.45,34.32,0.70
84,33.45,34.37,0.70
85,33.71,34.43,0.70
86,33.71,34.48,0.70
87,33.71,34.54,0.70
88,33.98,34.60,0.70
89,33.98,34.65,0.70
90,33.98,34.71,0.70
91,34.25,34.76,0.46
92,34.25,34.82,0.46
93,34.25,34.87,0.46
94,34.52,34.93,0.46
95,34.52,34.98,0.46
96,34.52,35.04,0.46
97,34.78,35.10,0.46
98,34.78,35.15,0.46
99,34.78,35.21,0.46
100,35.05,35.26,0.46
101,35.05,35.32,0.21
102,35.05,35.37,0.21
103,35.32,35.43,0.21
104,35.32,35.48,0.21
105,35.32,35.54,0.21
106,35.59,35.60,0.21
107,35.59,35.65,0.21
108,35.59,35.71,0.21
109,35.59,35.76,0.21
110,35.86,35.82,0.21
111,35.86,35.87,0.00
112,35.86,35.93,0.00
113,36.12,35.98,0.00
114,36.12,36.04,0.00
115,36.39,36.10,0.00
116,36.39,36.15,0.00
117,36.39,36.21,0.00
118,36.39,36.26,0.00
119,36.66,36.32,0.00
120,36.66,36.37,0.00
121,36.66,36.43,0.00
122,36.66,36.48,0.00
123,36.93,36.54,0.00
124,36.93,36.60,0.00
125,36.93,36.65,0.00
126,36.93,36.71,0.00
