0,29.43,0.00,0.00
1,29.43,0.00,0.00
2,29.43,0.00,0.00
3,29.43,0.00,0.00
4,29.43,0.00,0.00
5,29.43,0.00,0.00
6,29.43,0.00,0.00
7,29.43,0.00,0.00
8,29.43,0.00,0.00
9,29.43,0.00,0.00
10,29.43,0.00,0.00
11,29.43,0.00,0.00
12,29.43,0.00,0.00
13,29.43,0.00,0.00
14,29.43,0.00,0.00
15,29.43,29.43,0.00
16,29.43,29.48,0.00
17,29.43,29.53,0.00
18,29.43,29.58,0.00
19,29.43,29.63,0.00
20,29.43,29.68,0.00
21,29.43,29.73,0.25
22,29.43,29.78,0.25
23,29.43,29.83,0.25
24,29.43,29.88,0.25
25,29.43,29.93,0.25
26,29.43,29.98,0.25
27,29.43,30.03,0.25
28,29.43,30.08,0.25
29,29.43,30.13,0.25
30,29.43,30.18,0.25
31,29.43,30.23,0.75
32,29.70,30.28,0.75
33,29.43,30.33,0.75
34,29.43,30.38,0.75
35,29.70,30.43,0.75
36,29.70,30.48,0.75
37,29.70,30.53,0.75
38,29.70,30.58,0.75
39,29.70,30.63,0.75
40,29.70,30.68,0.75
41,29.70,30.73,0.98
42,29.70,30.78,0.98
43,29.70,30.83,0.98
44,29.70,30.88,0.98
45,29.70,30.93,0.98
46,29.70,30.98,0.98
47,29.70,31.03,0.98
48,29.70,31.08,0.98
49,29.70,31.13,0.98
50,29.70,31.18,0.98
51,29.70,31.23,1.00
52,29.70,31.28,1.00
53,29.70,31.33,1.00
54,29.70,31.38,1.00
55,29.70,31.43,1.00
56,29.70,31.48,1.00
57,29.70,31.53,1.00
58,29.70,31.58,1.00
59,29.70,31.63,1.00
60,29.70,31.68,1.00
61,29.70,31.73,1.00
62,29.70,31.78,1.00
63,29.97,31.83,1.00
64,29.97,31.88,1.00
65,29.97,31.93,1.00
66,29.97,31.98,1.00
67,29.97,32.03,1.00
68,29.97,32.08,1.00
69,30.24,32.13,1.00
70,30.24,32.18,1.00
71,30.24,32.23,1.00
72,30.24,32.28,1.00
73,30.24,32.33,1.00
74,30.24,32.38,1.00
75,30.24,32.43,1.00
76,30.50,32.48,1.00
77,30.24,32.53,1.00
78,30.50,32.58,1.00
79,30.50,32.63,1.00
80,30.50,32.68,1.00
81,30.50,32.73,1.00
82,30.50,32.78,1.00
83,30.77,32.83,1.00
84,30.77,32.88,1.00
85,30.77,32.93,1.00
86,30.77,32.98,1.00
87,31.04,33.03,1.00
88,31.04,33.08,1.00
89,31.04,33.13,1.00
90,31.04,33.18,1.00
91,31.31,33.23,1.00
92,31.31,33.28,1.00
93,31.31,33.33,1.00
94,31.31,33.38,1.00
95,31.31,33.43,1.00
96,31.57,33.48,1.00
97,31.57,33.53,1.00
98,31.84,33.58,1.00
99,31.84,33.63,1.00
100,31.84,33.68,1.00
101,31.84,33.73,1.00
102,31.84,33.78,1.00
103,32.11,33.83,1.00
104,32.11,33.88,1.00
105,32.11,33.93,1.00
106,32.38,33.98,1.00
107,32.38,34.03,1.00
108,32.64,34.08,1.00
109,32.64,34.13,1.00
110,32.64,34.18,1.00
111,32.91,34.23,1.00
112,32.91,34.28,1.00
113,32.91,34.33,1.00
114,33.18,34.38,1.00
115,33.18,34.43,1.00
116,33.18,34.48,1.00
117,33.18,34.53,1.00
118,33.18,34.58,1.00
119,33.45,34.63,1.00
120,33.45,34.68,1.00
121,33.71,34.73,0.97
122,33.71,34.78,0.97
123,33.71,34.83,0.97
124,33.71,34.88,0.97
125,33.98,34.93,0.97
126,33.98,34.98,0.97
127,33.98,35.03,0.97
128,34.25,35.08,0.97
129,34.25,33.98,0.97
130,34.52,34.03,0.97
131,34.52,34.08,0.00
132,34.78,34.13,0.00
133,34.78,34.18,0.00
134,34.78,34.23,0.00
135,35.05,34.28,0.00
136,35.05,34.33,0.00
137,35.05,35.05,0.00
138,35.05,35.10,0.00
139,35.32,35.15,0.00
140,35.32,35.20,0.00
141,35.32,35.25,0.00
142,35.32,35.30,0.00
143,35.32,35.35,0.00
144,35.59,35.40,0.00
145,35.59,35.45,0.00
146,35.59,35.50,0.00
147,35.59,35.55,0.00
148,35.86,35.60,0.00
149,35.86,35.65,0.00
150,35.86,35.70,0.00
151,35.86,35.75,0.00
152,36.12,35.80,0.00
153,36.12,35.85,0.00
154,36.12,35.90,0.00
155,36.12,35.95,0.00
156,36.12,36.00,0.00
157,36.12,36.05,0.00
158,36.39,36.10,0.00
159,36.39,36.15,0.00
160,36.39,36.20,0.00
161,36.39,36.25,0.00
162,36.39,36.30,0.00
163,36.66,36.35,0.00
164,36.66,36.40,0.00
165,36.66,36.45,0.00
166,36.93,36.50,0.00
167,36.66,36.55,0.00
168,36.93,36.60,0.00
169,36.93,36.65,0.00
170,36.93,36.70,0.00
171,36.93,36.75,0.00
172,36.93,36.80,0.00
173,37.19,36.85,0.00
174,37.19,36.90,0.00
175,37.19,36.95,0.00
176,37.19,37.00,0.00
177,37.19,37.05,0.00
178,37.46,37.10,0.00
179,37.19,37.15,0.00
180,37.46,37.20,0.00
181,37.46,37.25,0.00
182,37.46,37.30,0.00
183,37.46,37.35,0.00
184,37.46,37.40,0.00
185,37.73,37.45,0.00
186,37.73,37.50,0.00
187,37.73,37.55,0.00
188,37.73,37.60,0.00
189,37.73,37.65,0.00
190,37.73,37.70,0.00
191,37.73,37.75,0.00
192,38.00,37.80,0.00
193,38.00,37.85,0.00
194,38.00,37.90,0.00
195,38.00,37.95,0.00
196,38.00,38.00,0.00
197,38.26,38.05,0.00
198,38.26,38.10,0.00
199,38.26,38.15,0.00
200,38.26,38.20,0.00
201,38.26,38.25,0.00
202,38.26,38.30,0.00
203,38.26,38.35,0.00
204,38.53,38.40,0.00
205,38.53,38.45,0.00
206,38.53,38.50,0.00
207,38.53,38.55,0.00
208,38.53,38.60,0.00
209,38.53,38.65,0.00
210,38.53,38.70,0.00
211,38.53,38.75,0.17
212,38.80,38.80,0.17
213,38.80,38.85,0.17
214,38.80,38.90,0.17
215,38.80,38.95,0.17
216,38.80,39.00,0.17
217,38.80,39.05,0.17
218,38.80,39.10,0.17
219,39.07,39.15,0.17
220,39.07,39.20,0.17
221,39.07,39.25,0.13
222,39.07,39.30,0.13
223,39.07,39.35,0.13
224,39.07,39.40,0.13
225,39.07,39.45,0.13
226,39.33,39.50,0.13
227,39.33,39.55,0.13
228,39.33,39.60,0.13
229,39.33,39.65,0.13
230,39.33,39.70,0.13
231,39.60,39.75,0.10
232,39.60,39.80,0.10
233,39.60,39.85,0.10
234,39.60,39.90,0.10
235,39.60,39.95,0.10
236,39.60,40.00,0.10
237,39.87,40.05,0.10
238,39.87,40.10,0.10
239,39.87,40.15,0.10
240,39.87,40.20,0.10
241,39.87,40.25,0.33
242,39.87,40.30,0.33
243,39.87,40.35,0.33
244,40.14,40.40,0.33
245,40.14,40.45,0.33
246,40.14,40.50,0.33
247,40.14,40.55,0.33
248,40.14,40.60,0.33
249,40.14,40.65,0.33
250,40.14,40.70,0.33
251,40.40,40.75,0.30
252,40.40,40.80,0.30
253,40.40,40.85,0.30
254,40.40,40.90,0.30
255,40.40,40.95,0.30
256,40.40,41.00,0.30
257,40.67,41.05,0.30
258,40.67,41.10,0.30
259,40.67,41.15,0.30
260,40.67,41.20,0.30
261,40.67,41.25,0.53
262,40.67,41.30,0.53
263,40.67,41.35,0.53
264,40.94,41.40,0.53
265,40.94,41.45,0.53
266,40.94,41.50,0.53
267,40.94,41.55,0.53
268,40.94,41.60,0.53
269,41.21,41.65,0.53
270,41.21,41.70,0.53
271,41.21,41.75,0.49
272,41.21,41.80,0.49
273,41.21,41.85,0.49
274,41.47,41.90,0.49
275,41.47,41.95,0.49
276,41.47,42.00,0.49
277,41.47,42.05,0.49
278,41.47,42.10,0.49
279,41.47,42.15,0.49
280,41.74,42.20,0.49
281,41.74,42.25,0.46
282,41.74,42.30,0.46
283,41.74,42.35,0.46
284,41.74,42.40,0.46
285,41.74,42.45,0.46
286,41.74,42.50,0.46
287,41.74,42.55,0.46
288,42.01,42.60,0.46
289,42.01,42.65,0.46
290,42.01,42.70,0.46
291,42.01,42.75,0.69
292,42.01,42.80,0.69
293,42.01,42.85,0.69
294,42.01,42.90,0.69
295,42.28,42.95,0.69
296,42.28,43.00,0.69
297,42.28,43.05,0.69
298,42.54,43.10,0.69
299,42.54,43.15,0.69
300,42.54,43.20,0.69
301,42.81,43.25,0.39
302,42.81,43.30,0.39
303,42.81,43.35,0.39
304,42.81,43.40,0.39
305,42.81,43.45,0.39
306,43.08,43.50,0.39
307,43.08,43.55,0.39
308,43.08,43.60,0.39
309,43.08,43.65,0.39
310,43.35,43.70,0.39
311,43.35,43.75,0.35
312,43.35,43.80,0.35
313,43.35,43.85,0.35
314,43.35,43.90,0.35
315,43.35,43.95,0.35
316,43.61,44.00,0.35
317,43.61,44.05,0.35
318,43.61,44.10,0.35
319,43.61,44.15,0.35
320,43.88,44.20,0.35
321,43.88,44.25,0.32
322,43.88,44.30,0.32
323,43.88,44.35,0.32
324,43.88,44.40,0.32
325,44.15,44.45,0.32
326,44.15,44.50,0.32
327,44.15,44.55,0.32
328,44.15,44.60,0.32
329,44.15,44.65,0.32
330,44.42,44.70,0.32
331,44.42,44.75,0.28
332,44.42,44.80,0.28
333,44.42,44.85,0.28
334,44.42,44.90,0.28
335,44.69,44.95,0.28
336,44.69,45.00,0.28
337,44.69,45.05,0.28
338,44.69,45.10,0.28
339,44.95,45.15,0.28
340,44.95,45.20,0.28
341,44.95,45.25,0.25
342,44.95,45.30,0.25
343,44.95,45.35,0.25
344,45.22,45.40,0.25
345,44.95,45.45,0.25
346,45.22,45.50,0.25
347,45.22,45.55,0.25
348,45.22,45.60,0.25
349,45.22,45.65,0.25
350,45.49,45.70,0.25
351,45.49,45.75,0.21
352,45.49,45.80,0.21
353,45.49,45.85,0.21
354,45.49,45.90,0.21
355,45.49,45.95,0.21
356,45.76,46.00,0.21
357,45.76,46.05,0.21
358,45.76,46.10,0.21
359,45.76,46.15,0.21
360,46.02,46.20,0.21
361,45.76,46.25,0.44
362,46.02,46.30,0.44
363,46.02,46.35,0.44
364,46.02,46.40,0.44
365,46.02,46.45,0.44
366,46.29,46.50,0.44
367,46.29,46.55,0.44
368,46.29,46.60,0.44
369,46.29,46.65,0.44
370,46.29,46.70,0.44
371,46.56,46.75,0.14
372,46.56,46.80,0.14
373,46.56,46.85,0.14
374,46.56,46.90,0.14
375,46.56,46.95,0.14
376,46.83,47.00,0.14
377,46.83,47.05,0.14
378,46.83,47.10,0.14
379,46.83,47.15,0.14
380,46.83,47.20,0.14
381,47.09,47.25,0.11
382,47.09,47.30,0.11
383,47.09,47.35,0.11
384,47.09,47.40,0.11
385,47.09,47.45,0.11
386,47.09,47.50,0.11
387,47.09,47.55,0.11
388,47.36,47.60,0.11
389,47.36,47.65,0.11
390,47.36,47.70,0.11
391,47.36,47.75,0.34
392,47.36,47.80,0.34
393,47.36,47.85,0.34
394,47.63,47.90,0.34
395,47.63,47.95,0.34
396,47.63,48.00,0.34
397,47.63,48.05,0.34
398,47.63,48.10,0.34
399,47.63,48.15,0.34
400,47.90,48.20,0.34
401,47.90,48.25,0.30
402,47.90,48.30,0.30
403,47.90,48.35,0.30
404,48.16,48.40,0.30
405,48.16,48.45,0.30
406,48.16,48.50,0.30
407,48.16,48.55,0.30
408,48.43,48.60,0.30
409,48.43,48.65,0.30
410,48.43,48.70,0.30
411,48.43,48.75,0.27
412,48.43,48.80,0.27
413,48.43,48.85,0.27
414,48.43,48.90,0.27
415,48.70,48.95,0.27
416,48.70,49.00,0.27
417,48.70,49.05,0.27
418,48.70,49.10,0.27
419,48.70,49.15,0.27
420,48.97,49.20,0.27
421,48.97,49.25,0.23
422,48.97,49.30,0.23
423,48.97,49.35,0.23
424,48.97,49.40,0.23
425,48.97,49.45,0.23
426,49.23,49.50,0.23
427,49.23,49.55,0.23
428,49.23,49.60,0.23
429,49.23,49.65,0.23
430,49.23,49.70,0.23
431,49.23,49.75,0.47
432,49.50,49.80,0.47
433,49.50,49.85,0.47
434,49.50,49.90,0.47
435,49.50,49.95,0.47
436,49.50,50.00,0.47
437,49.77,50.05,0.47
438,49.77,50.10,0.47
439,49.77,50.15,0.47
440,49.77,50.20,0.47
441,49.77,50.25,0.43
442,49.77,50.30,0.43
443,49.77,50.35,0.43
444,50.04,50.40,0.43
445,50.04,50.45,0.43
446,50.04,50.50,0.43
447,50.30,50.55,0.43
448,50.30,50.60,0.43
449,50.30,50.65,0.43
450,50.30,50.70,0.43
451,50.30,50.75,0.40
452,50.57,50.80,0.40
453,50.57,50.85,0.40
454,50.57,50.90,0.40
455,50.57,50.95,0.40
456,50.84,51.00,0.40
457,50.84,51.05,0.40
458,50.84,51.10,0.40
459,50.84,51.15,0.40
460,50.84,51.20,0.40
461,51.11,51.25,0.09
462,51.11,51.30,0.09
463,51.11,51.35,0.09
464,51.11,51.40,0.09
465,51.37,51.45,0.09
466,51.37,51.50,0.09
467,51.37,51.55,0.09
468,51.37,51.60,0.09
469,51.37,51.65,0.09
470,51.64,51.70,0.09
471,51.64,51.75,0.06
472,51.64,51.80,0.06
473,51.64,51.85,0.06
474,51.64,51.90,0.06
475,51.64,51.95,0.06
476,51.64,52.00,0.06
477,51.91,52.05,0.06
478,51.91,52.10,0.06
479,51.91,52.15,0.06
480,51.91,52.20,0.06
481,51.91,52.25,0.29
482,52.18,52.30,0.29
483,52.18,52.35,0.29
484,52.18,52.40,0.29
485,52.18,52.45,0.29
486,52.18,52.50,0.29
487,52.18,52.55,0.29
488,52.18,52.60,0.29
489,52.44,52.65,0.29
490,52.44,52.70,0.29
491,52.44,52.75,0.26
492,52.44,52.80,0.26
493,52.44,52.85,0.26
494,52.44,52.90,0.26
495,52.44,52.95,0.26
496,52.71,53.00,0.26
497,52.71,53.05,0.26
498,52.71,53.10,0.26
499,52.71,53.15,0.26
500,52.71,53.20,0.26
501,52.71,53.25,0.49
502,52.71,53.30,0.49
503,52.98,53.35,0.49
504,52.98,53.40,0.49
505,52.98,53.45,0.49
506,52.98,53.50,0.49
507,52.98,53.55,0.49
508,53.25,53.60,0.49
509,53.25,53.65,0.49
510,53.25,53.70,0.49
511,53.25,53.75,0.45
512,53.25,53.80,0.45
513,53.25,53.85,0.45
514,53.52,53.90,0.45
515,53.52,53.95,0.45
516,53.52,54.00,0.45
517,53.52,54.05,0.45
518,53.78,54.10,0.45
519,53.78,54.15,0.45
520,53.78,54.20,0.45
521,53.78,54.25,0.42
522,53.78,54.30,0.42
523,54.05,54.35,0.42
524,54.05,54.40,0.42
525,54.05,54.45,0.42
526,54.05,54.50,0.42
527,54.05,54.55,0.42
528,54.32,54.60,0.42
529,54.32,54.65,0.42
530,54.32,54.70,0.42
531,54.32,54.75,0.38
532,54.59,54.80,0.38
533,54.59,54.85,0.38
534,54.59,54.90,0.38
535,54.59,54.95,0.38
536,54.59,55.00,0.38
537,54.85,55.05,0.38
538,54.85,55.10,0.38
539,54.85,55.15,0.38
540,54.85,55.20,0.38
541,54.85,55.25,0.35
542,55.12,55.30,0.35
543,55.12,55.35,0.35
544,55.12,55.40,0.35
545,55.12,55.45,0.35
546,55.39,55.50,0.35
547,55.39,55.55,0.35
548,55.39,55.60,0.35
549,55.39,55.65,0.35
550,55.39,55.70,0.35
551,55.39,55.75,0.31
552,55.39,55.80,0.31
553,55.66,55.85,0.31
554,55.66,55.90,0.31
555,55.66,55.95,0.31
556,55.66,56.00,0.31
557,55.92,56.05,0.31
558,55.92,56.10,0.31
559,55.92,56.15,0.31
560,55.92,56.20,0.31
561,55.92,56.25,0.28
562,56.19,56.30,0.28
563,56.19,56.35,0.28
564,56.19,56.40,0.28
565,56.19,56.45,0.28
566,56.19,56.50,0.28
567,56.46,56.55,0.28
568,56.46,56.60,0.28
569,56.46,56.65,0.28
570,56.46,56.70,0.28
571,56.46,56.75,0.24
572,56.46,56.80,0.24
573,56.46,56.85,0.24
574,56.73,56.90,0.24
575,56.73,56.95,0.24
576,56.73,57.00,0.24
577,56.73,57.05,0.24
578,56.99,57.10,0.24
579,56.99,57.15,0.24
580,56.99,57.20,0.24
581,56.99,57.25,0.21
582,56.99,57.30,0.21
583,57.26,57.35,0.21
584,57.26,57.40,0.21
585,57.26,57.45,0.21
586,57.26,57.50,0.21
587,57.53,57.55,0.21
588,57.53,57.60,0.21
589,57.53,57.65,0.21
590,57.53,57.70,0.21
591,57.53,57.75,0.17
592,57.80,57.80,0.17
593,57.80,57.85,0.17
594,57.80,57.90,0.17
595,57.80,57.95,0.17
