0,96.86,0.00,0.00
1,96.86,0.00,0.00
2,96.86,0.00,0.00
3,96.86,0.00,0.00
4,96.86,0.00,0.00
5,96.86,96.86,0.00
6,96.86,96.91,0.00
7,96.86,96.96,0.00
8,96.86,97.01,0.00
9,96.86,97.06,0.00
10,96.86,97.11,0.00
11,96.86,97.16,0.25
12,96.86,97.21,0.25
13,96.86,97.26,0.25
14,96.86,97.31,0.25
15,96.86,97.36,0.25
16,96.86,97.41,0.25
17,96.86,97.46,0.25
18,96.86,97.51,0.25
19,96.86,97.56,0.25
20,96.86,97.61,0.25
21,96.86,97.66,0.75
22,96.86,97.71,0.75
23,96.86,97.76,0.75
24,96.86,97.81,0.75
25,96.86,97.86,0.75
26,96.86,97.91,0.75
27,96.86,97.96,0.75
28,96.86,98.01,0.75
29,96.86,98.06,0.75
30,96.86,98.11,0.75
31,96.86,98.16,1.00
32,96.86,98.21,1.00
33,96.86,98.26,1.00
34,96.86,98.31,1.00
35,96.86,98.36,1.00
36,96.86,98.41,1.00
37,96.86,98.46,1.00
38,96.86,98.51,1.00
39,96.86,98.56,1.00
40,96.86,98.61,1.00
41,96.86,98.66,1.00
42,96.86,98.71,1.00
43,96.86,98.76,1.00
44,96.86,98.81,1.00
45,96.86,98.86,1.00
46,96.86,98.91,1.00
47,96.86,98.96,1.00
48,96.86,99.01,1.00
49,96.86,99.06,1.00
50,96.86,99.11,1.00
51,97.13,99.16,1.00
52,97.13,99.21,1.00
53,97.13,99.26,1.00
54,97.13,99.31,1.00
55,97.13,99.36,1.00
56,97.13,99.41,1.00
57,97.13,99.46,1.00
58,97.13,99.51,1.00
59,97.13,99.56,1.00
60,97.13,99.61,1.00
61,97.13,99.66,1.00
62,97.13,99.71,1.00
63,97.40,99.76,1.00
64,97.40,99.81,1.00
65,97.40,99.86,1.00
66,97.40,99.91,1.00
67,97.66,99.96,1.00
68,97.40,100.01,1.00
69,97.66,100.06,1.00
70,97.66,100.11,1.00
71,97.66,100.16,1.00
72,97.66,100.21,1.00
73,97.66,100.26,1.00
74,97.93,100.31,1.00
75,97.93,100.36,1.00
76,97.93,100.41,1.00
77,97.93,100.46,1.00
78,98.20,100.51,1.00
79,98.20,100.56,1.00
80,98.20,100.61,1.00
81,98.20,100.66,1.00
82,98.47,100.71,1.00
83,98.47,100.76,1.00
84,98.47,100.81,1.00
85,98.47,100.86,1.00
86,98.74,100.91,1.00
87,98.74,100.96,1.00
88,98.74,101.01,1.00
89,98.74,101.06,1.00
90,99.00,101.11,1.00
91,99.00,101.16,1.00
92,99.00,101.21,1.00
93,99.00,101.26,1.00
94,99.27,101.31,1.00
95,99.27,101.36,1.00
96,99.27,101.41,1.00
97,99.27,101.46,1.00
98,99.54,101.51,1.00
99,99.54,101.56,1.00
100,99.54,101.61,1.00
101,99.81,101.66,1.00
102,99.81,101.71,1.00
103,99.81,101.76,1.00
104,100.07,101.81,1.00
105,100.07,101.86,1.00
106,100.07,101.91,1.00
107,100.07,101.96,1.00
108,100.34,102.01,1.00
109,100.34,102.06,1.00
110,100.34,102.11,1.00
111,100.34,102.16,1.00
112,100.61,102.21,1.00
113,100.61,102.26,1.00
114,100.88,102.31,1.00
115,100.88,102.36,1.00
116,100.88,102.41,1.00
117,101.14,102.46,1.00
118,101.14,102.51,1.00
119,101.14,102.56,1.00
120,101.41,102.61,1.00
121,101.41,102.66,1.00
122,101.41,102.71,1.00
123,101.68,102.76,1.00
124,101.68,102.81,1.00
125,101.68,102.86,1.00
126,101.95,102.91,1.00
127,101.95,102.96,1.00
128,101.95,103.01,1.00
129,102.21,103.06,1.00
130,102.21,103.11,1.00
131,102.21,103.16,0.90
132,102.48,103.21,0.90
133,102.48,103.26,0.90
134,102.75,103.31,0.90
135,102.75,103.36,0.90
136,102.75,103.41,0.90
137,103.02,103.46,0.90
138,103.02,103.51,0.90
139,103.28,103.56,0.90
140,103.28,103.61,0.90
141,103.28,103.66,0.33
142,103.55,103.71,0.33
143,103.55,103.76,0.33
144,103.55,103.81,0.33
145,103.82,103.86,0.33
146,103.82,103.91,0.33
147,103.82,103.96,0.33
148,104.09,104.01,0.33
149,104.09,104.06,0.33
150,104.09,104.11,0.33
151,104.35,104.16,0.00
152,104.35,104.21,0.00
153,104.35,104.26,0.00
154,104.62,104.31,0.00
155,104.62,104.36,0.00
156,104.62,104.41,0.00
157,104.62,104.46,0.00
158,104.62,104.51,0.00
159,104.89,104.56,0.00
160,104.89,104.61,0.00
